obp_algorithm,prp_algorithm,ls_algorithm,num_aisles,num_cross_aisles,num_storage_locations,time,code_instance,capacity_device,num_orders,before_num_batches,before_distance,after_num_batches,after_distance
RANDOM,SSHAPE,LS_1x2,10,3,900,2890827,21s-20-30-39.txt,30,20,12,4172.0,12,4112.0
RANDOM,SSHAPE,LS_2x2,10,3,900,2188847,21s-20-30-39.txt,30,20,12,4046.0,12,4046.0
RANDOM,SSHAPE,LS_1x0,10,3,900,1146279,22s-20-45-0.txt,45,20,8,3346.0,8,3346.0
RANDOM,SSHAPE,LS_1x1,10,3,900,1277168,22s-20-45-0.txt,45,20,9,3618.0,9,3496.0
RANDOM,SSHAPE,LS_1x2,10,3,900,1825710,22s-20-45-0.txt,45,20,8,3354.0,8,3230.0
RANDOM,SSHAPE,LS_2x2,10,3,900,4504644,22s-20-45-0.txt,45,20,8,3250.0,8,3214.0
RANDOM,SSHAPE,LS_1x0,10,3,900,1104466,22s-20-45-1.txt,45,20,6,2526.0,6,2526.0
RANDOM,SSHAPE,LS_1x1,10,3,900,559090,22s-20-45-1.txt,45,20,6,2462.0,6,2410.0
RANDOM,SSHAPE,LS_1x2,10,3,900,2354235,22s-20-45-1.txt,45,20,6,2410.0,6,2344.0
RANDOM,SSHAPE,LS_2x2,10,3,900,2438167,22s-20-45-1.txt,45,20,6,2454.0,6,2422.0
RANDOM,SSHAPE,LS_1x0,10,3,900,1531711,22s-20-45-2.txt,45,20,8,2980.0,8,2980.0
RANDOM,SSHAPE,LS_1x1,10,3,900,462003,22s-20-45-2.txt,45,20,8,3076.0,8,3076.0
RANDOM,SSHAPE,LS_1x2,10,3,900,1373042,22s-20-45-2.txt,45,20,8,3046.0,8,3046.0
RANDOM,SSHAPE,LS_2x2,10,3,900,4084348,22s-20-45-2.txt,45,20,8,3124.0,8,3090.0
RANDOM,SSHAPE,LS_1x0,10,3,900,878706,22s-20-45-3.txt,45,20,7,2824.0,7,2824.0
RANDOM,SSHAPE,LS_1x1,10,3,900,315506,22s-20-45-3.txt,45,20,7,2850.0,7,2850.0
RANDOM,SSHAPE,LS_1x2,10,3,900,1461752,22s-20-45-3.txt,45,20,7,2810.0,7,2714.0
RANDOM,SSHAPE,LS_2x2,10,3,900,1662948,22s-20-45-3.txt,45,20,7,2742.0,7,2654.0
RANDOM,SSHAPE,LS_1x0,10,3,900,1427034,22s-20-45-4.txt,45,20,8,3240.0,8,3218.0
RANDOM,SSHAPE,LS_1x1,10,3,900,627187,22s-20-45-4.txt,45,20,8,3174.0,8,3174.0
RANDOM,SSHAPE,LS_1x2,10,3,900,1474779,22s-20-45-4.txt,45,20,8,3278.0,8,3222.0
RANDOM,SSHAPE,LS_2x2,10,3,900,2107481,22s-20-45-4.txt,45,20,8,3240.0,8,3240.0
RANDOM,SSHAPE,LS_1x0,10,3,900,711517,22s-20-45-5.txt,45,20,9,3632.0,9,3632.0
RANDOM,SSHAPE,LS_1x1,10,3,900,1009306,22s-20-45-5.txt,45,20,9,3508.0,9,3494.0
RANDOM,SSHAPE,LS_1x2,10,3,900,1887994,22s-20-45-5.txt,45,20,9,3582.0,9,3582.0
RANDOM,SSHAPE,LS_2x2,10,3,900,4794388,22s-20-45-5.txt,45,20,9,3544.0,9,3544.0
RANDOM,SSHAPE,LS_1x0,10,3,900,846310,22s-20-45-6.txt,45,20,7,3048.0,7,3048.0
