obp_algorithm,prp_algorithm,ls_algorithm,num_aisles,num_cross_aisles,num_storage_locations,time,code_instance,capacity_device,num_orders,before_num_batches,before_distance,after_num_batches,after_distance,type_experiment
RANDOM,LGAP,LS_1x0,10,3,900,17702431,66s-90-45-17.txt,45,90,31,12536,31,12536,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2977479,66s-90-45-17.txt,45,90,31,12940,31,12745,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,24390770,66s-90-45-17.txt,45,90,30,12488,30,12165,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,36637262,66s-90-45-17.txt,45,90,31,12754,31,12235,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,17343155,66s-90-45-18.txt,45,90,31,12359,31,12359,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2502481,66s-90-45-18.txt,45,90,31,12757,31,12586,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,26235943,66s-90-45-18.txt,45,90,31,12748,31,12384,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,30964459,66s-90-45-18.txt,45,90,30,12296,30,11873,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,16012292,66s-90-45-19.txt,45,90,32,13602,32,13602,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2508211,66s-90-45-19.txt,45,90,32,13485,32,13421,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,23686364,66s-90-45-19.txt,45,90,31,13219,31,12885,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,41224617,66s-90-45-19.txt,45,90,31,13354,31,12950,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,15107230,66s-90-45-20.txt,45,90,29,12456,29,12376,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2357625,66s-90-45-20.txt,45,90,29,12337,29,12337,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,15246858,66s-90-45-20.txt,45,90,29,12475,29,11887,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,22891517,66s-90-45-20.txt,45,90,29,12349,29,12007,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,4572307,66s-90-45-21.txt,45,90,29,12349,29,12349,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2675696,66s-90-45-21.txt,45,90,30,12284,30,12278,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,27879018,66s-90-45-21.txt,45,90,30,12630,30,12216,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,40810612,66s-90-45-21.txt,45,90,30,12800,30,12116,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,11612658,66s-90-45-22.txt,45,90,30,12173,30,12173,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2147195,66s-90-45-22.txt,45,90,29,12186,29,12048,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,19440434,66s-90-45-22.txt,45,90,29,12017,29,11755,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,43110521,66s-90-45-22.txt,45,90,30,12404,30,11963,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,6710245,66s-90-45-23.txt,45,90,31,13131,31,13131,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2995194,66s-90-45-23.txt,45,90,31,12776,31,12702,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,22568292,66s-90-45-23.txt,45,90,31,12964,31,12740,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,51050580,66s-90-45-23.txt,45,90,32,13135,32,12819,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,8582949,66s-90-45-24.txt,45,90,28,12106,28,12106,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2842224,66s-90-45-24.txt,45,90,28,12093,28,12039,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,17057602,66s-90-45-24.txt,45,90,28,12201,28,11701,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,52134118,66s-90-45-24.txt,45,90,28,12050,28,11423,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,11577015,66s-90-45-25.txt,45,90,30,12911,30,12847,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2563586,66s-90-45-25.txt,45,90,30,12614,30,12594,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,25217505,66s-90-45-25.txt,45,90,30,12593,30,11887,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,27946340,66s-90-45-25.txt,45,90,30,12691,30,12179,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,10661221,66s-90-45-26.txt,45,90,31,12671,31,12671,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,1879297,66s-90-45-26.txt,45,90,30,12663,30,12587,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,19235514,66s-90-45-26.txt,45,90,30,12713,30,12340,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,41892818,66s-90-45-26.txt,45,90,31,12949,31,12230,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,7093670,66s-90-45-27.txt,45,90,29,12518,29,12518,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,1774584,66s-90-45-27.txt,45,90,29,12658,29,12658,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,15881767,66s-90-45-27.txt,45,90,29,12672,29,12193,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,32622968,66s-90-45-27.txt,45,90,29,12497,29,12126,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,4448405,66s-90-45-28.txt,45,90,31,13746,31,13746,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3176418,66s-90-45-28.txt,45,90,31,13620,31,13540,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,31755503,66s-90-45-28.txt,45,90,32,13687,32,13200,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,43727197,66s-90-45-28.txt,45,90,31,13463,31,13145,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,9308319,66s-90-45-29.txt,45,90,31,13227,31,13227,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2312084,66s-90-45-29.txt,45,90,31,13246,31,13188,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,20053970,66s-90-45-29.txt,45,90,31,13138,31,12845,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,58713819,66s-90-45-29.txt,45,90,31,13234,31,12883,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,12636560,66s-90-45-30.txt,45,90,31,13229,31,13201,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2419982,66s-90-45-30.txt,45,90,31,13019,31,12968,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,23922214,66s-90-45-30.txt,45,90,31,13145,31,12675,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,28239668,66s-90-45-30.txt,45,90,30,12824,30,12495,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,15450936,66s-90-45-31.txt,45,90,32,13204,32,13204,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2074680,66s-90-45-31.txt,45,90,31,12958,31,12888,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,22963382,66s-90-45-31.txt,45,90,31,13219,31,12734,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,49365193,66s-90-45-31.txt,45,90,31,13367,31,12685,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,8782372,66s-90-45-32.txt,45,90,30,12664,30,12628,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2880521,66s-90-45-32.txt,45,90,30,12585,30,12497,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,27450190,66s-90-45-32.txt,45,90,30,12488,30,12078,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,39193098,66s-90-45-32.txt,45,90,30,12452,30,12038,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,10009658,66s-90-45-33.txt,45,90,32,13391,32,13391,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2183083,66s-90-45-33.txt,45,90,32,13421,32,13421,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,19186671,66s-90-45-33.txt,45,90,32,13469,32,12638,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,47627228,66s-90-45-33.txt,45,90,32,13304,32,12700,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,13766324,66s-90-45-34.txt,45,90,33,13729,33,13729,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2754981,66s-90-45-34.txt,45,90,33,13974,33,13686,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,19288937,66s-90-45-34.txt,45,90,32,13396,32,12999,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,42690735,66s-90-45-34.txt,45,90,33,13959,33,13291,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,10239593,66s-90-45-35.txt,45,90,32,13636,32,13636,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3106664,66s-90-45-35.txt,45,90,32,13714,32,13636,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,23668786,66s-90-45-35.txt,45,90,32,13660,32,13050,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,69729326,66s-90-45-35.txt,45,90,32,13341,32,12853,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,11232582,66s-90-45-36.txt,45,90,30,12497,30,12497,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2672520,66s-90-45-36.txt,45,90,30,12521,30,12246,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,25677871,66s-90-45-36.txt,45,90,30,12396,30,11808,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,43018558,66s-90-45-36.txt,45,90,30,12509,30,11769,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,10370590,66s-90-45-37.txt,45,90,29,12234,29,12198,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2558774,66s-90-45-37.txt,45,90,29,12216,29,12191,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,18343353,66s-90-45-37.txt,45,90,29,12204,29,11716,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,42672256,66s-90-45-37.txt,45,90,29,12141,29,11533,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,10710865,66s-90-45-38.txt,45,90,30,12624,30,12582,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2477241,66s-90-45-38.txt,45,90,30,12477,30,12305,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,24099669,66s-90-45-38.txt,45,90,31,13140,31,12309,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,41787171,66s-90-45-38.txt,45,90,30,12348,30,11936,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,9345987,66s-90-45-39.txt,45,90,29,12183,29,12183,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2938723,66s-90-45-39.txt,45,90,29,12147,29,12065,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,24930078,66s-90-45-39.txt,45,90,29,12333,29,11753,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,23371324,66s-90-45-39.txt,45,90,29,12157,29,11650,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,12894638,67s-90-60-0.txt,60,90,23,10848,23,10848,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3067570,67s-90-60-0.txt,60,90,23,10827,23,10719,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,20714251,67s-90-60-0.txt,60,90,23,10694,23,10400,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,23654395,67s-90-60-0.txt,60,90,23,10811,23,10461,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,6455844,67s-90-60-1.txt,60,90,23,11398,23,11398,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2601771,67s-90-60-1.txt,60,90,23,11462,23,11225,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,20605023,67s-90-60-1.txt,60,90,23,11205,23,10854,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,38568602,67s-90-60-1.txt,60,90,23,11173,23,10380,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,12789733,67s-90-60-2.txt,60,90,24,10964,24,10964,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3094065,67s-90-60-2.txt,60,90,24,10838,24,10726,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,25666777,67s-90-60-2.txt,60,90,24,10678,24,10435,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,50876960,67s-90-60-2.txt,60,90,24,10972,24,10471,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,6403608,67s-90-60-3.txt,60,90,23,10618,23,10618,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2794837,67s-90-60-3.txt,60,90,23,10574,23,10506,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,20571638,67s-90-60-3.txt,60,90,24,11036,24,10584,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,35030728,67s-90-60-3.txt,60,90,23,10930,23,10154,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,10254915,67s-90-60-4.txt,60,90,21,9910,21,9858,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2979255,67s-90-60-4.txt,60,90,21,9730,21,9632,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,19534086,67s-90-60-4.txt,60,90,21,9988,21,9486,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,26356157,67s-90-60-4.txt,60,90,21,9921,21,9445,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,4202160,67s-90-60-5.txt,60,90,23,10759,23,10759,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2583612,67s-90-60-5.txt,60,90,23,10954,23,10868,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,14179185,67s-90-60-5.txt,60,90,23,10830,23,10480,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,34282167,67s-90-60-5.txt,60,90,24,11112,24,10418,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,10584861,67s-90-60-6.txt,60,90,22,10626,22,10626,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2929569,67s-90-60-6.txt,60,90,22,10592,22,10440,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,19028680,67s-90-60-6.txt,60,90,22,10702,22,10172,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,36198864,67s-90-60-6.txt,60,90,22,10853,22,10048,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,10163076,67s-90-60-7.txt,60,90,23,10844,23,10844,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3476525,67s-90-60-7.txt,60,90,23,10871,23,10673,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,31269024,67s-90-60-7.txt,60,90,23,10707,23,10166,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,27807795,67s-90-60-7.txt,60,90,23,10871,23,10229,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,9852907,67s-90-60-8.txt,60,90,22,10316,22,10316,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2703617,67s-90-60-8.txt,60,90,22,10418,22,10418,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,20843938,67s-90-60-8.txt,60,90,23,10702,23,10130,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,50855585,67s-90-60-8.txt,60,90,23,10508,23,10029,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,15663512,67s-90-60-9.txt,60,90,23,10616,23,10616,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2795855,67s-90-60-9.txt,60,90,23,10580,23,10546,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,24100302,67s-90-60-9.txt,60,90,23,10565,23,10065,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,35975044,67s-90-60-9.txt,60,90,23,10730,23,10081,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,3447562,67s-90-60-10.txt,60,90,21,9866,21,9866,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3055155,67s-90-60-10.txt,60,90,21,9700,21,9681,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,13288485,67s-90-60-10.txt,60,90,21,9701,21,9468,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,34805063,67s-90-60-10.txt,60,90,21,9966,21,9252,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,8243253,67s-90-60-11.txt,60,90,22,10393,22,10393,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2782116,67s-90-60-11.txt,60,90,22,10430,22,10308,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,13815951,67s-90-60-11.txt,60,90,22,10255,22,9977,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,32196817,67s-90-60-11.txt,60,90,22,10394,22,9866,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,5997596,67s-90-60-12.txt,60,90,21,9904,21,9882,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,1980038,67s-90-60-12.txt,60,90,21,10096,21,10058,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,16812528,67s-90-60-12.txt,60,90,21,9969,21,9523,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,29928927,67s-90-60-12.txt,60,90,21,9976,21,9655,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,12459648,67s-90-60-13.txt,60,90,24,10838,24,10838,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2725664,67s-90-60-13.txt,60,90,23,10814,23,10693,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,25767326,67s-90-60-13.txt,60,90,24,11010,24,10587,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,30041740,67s-90-60-13.txt,60,90,23,10850,23,10420,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,28789413,67s-90-60-14.txt,60,90,23,10511,23,10511,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2969854,67s-90-60-14.txt,60,90,23,10644,23,10576,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,12057277,67s-90-60-14.txt,60,90,22,10402,22,10174,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,42371693,67s-90-60-14.txt,60,90,23,10665,23,10256,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,11134597,67s-90-60-15.txt,60,90,22,10292,22,10254,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2419563,67s-90-60-15.txt,60,90,22,10674,22,10476,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,20057398,67s-90-60-15.txt,60,90,22,10588,22,10289,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,21506784,67s-90-60-15.txt,60,90,22,10272,22,9996,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,3219629,67s-90-60-16.txt,60,90,23,11059,23,11059,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3237041,67s-90-60-16.txt,60,90,23,10904,23,10880,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,13491489,67s-90-60-16.txt,60,90,23,10890,23,10492,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,40106707,67s-90-60-16.txt,60,90,24,11054,24,10538,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,8086264,67s-90-60-17.txt,60,90,23,11255,23,11221,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3231490,67s-90-60-17.txt,60,90,23,11153,23,10993,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,15043988,67s-90-60-17.txt,60,90,23,11120,23,10813,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,42587269,67s-90-60-17.txt,60,90,23,11244,23,10579,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,4986978,67s-90-60-18.txt,60,90,23,11086,23,11086,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2885669,67s-90-60-18.txt,60,90,23,11020,23,10955,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,19041071,67s-90-60-18.txt,60,90,24,11356,24,10831,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,53835667,67s-90-60-18.txt,60,90,24,11344,24,10685,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,10231630,67s-90-60-19.txt,60,90,22,10741,22,10741,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2284421,67s-90-60-19.txt,60,90,22,10928,22,10758,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,33623729,67s-90-60-19.txt,60,90,22,10806,22,10333,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,41829383,67s-90-60-19.txt,60,90,22,10862,22,10145,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,10488280,67s-90-60-20.txt,60,90,22,10494,22,10494,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,1895555,67s-90-60-20.txt,60,90,22,10543,22,10543,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,19684995,67s-90-60-20.txt,60,90,22,10398,22,10122,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,26783530,67s-90-60-20.txt,60,90,22,10423,22,10112,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,12879763,67s-90-60-21.txt,60,90,23,11036,23,11036,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3213076,67s-90-60-21.txt,60,90,23,10867,23,10826,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,19468541,67s-90-60-21.txt,60,90,23,11114,23,10752,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,38927742,67s-90-60-21.txt,60,90,23,11163,23,10377,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,13925054,67s-90-60-22.txt,60,90,24,11224,24,11224,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2747870,67s-90-60-22.txt,60,90,24,11224,24,11086,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,23962753,67s-90-60-22.txt,60,90,24,11156,24,10720,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,27877155,67s-90-60-22.txt,60,90,23,11062,23,10272,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,10180801,67s-90-60-23.txt,60,90,23,11003,23,11003,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3375160,67s-90-60-23.txt,60,90,24,11226,24,11180,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,16585265,67s-90-60-23.txt,60,90,23,11179,23,10733,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,36562147,67s-90-60-23.txt,60,90,23,11340,23,10626,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,13155956,67s-90-60-24.txt,60,90,25,11404,25,11404,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,3570387,67s-90-60-24.txt,60,90,24,11262,24,11104,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,16967945,67s-90-60-24.txt,60,90,24,11095,24,10899,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,55656470,67s-90-60-24.txt,60,90,24,11206,24,10527,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,8698357,67s-90-60-25.txt,60,90,20,9304,20,9304,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,2966509,67s-90-60-25.txt,60,90,20,9304,20,9264,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,15500621,67s-90-60-25.txt,60,90,20,9295,20,8927,WITHOUT_ENCAPSULATION
